2.111130863671847351e+02,2.179259456390603873e+02,2.281452345468738940e+02,2.406354765453125992e+02,2.372290469093747447e+02,2.258742814562486387e+02,2.145195160031225328e+02
2.631122347597757880e+02,2.721960471222766955e+02,2.744670002129018940e+02,2.710605705769640963e+02,2.597058051238379903e+02,2.483510396707118844e+02,2.517574693066496820e+02
