2.055747415849455990e+02,2.078364254792825534e+02,2.157523191094619222e+02,2.281915805283151428e+02,2.383691580528314660e+02,2.417616838943369260e+02,2.338457902641575572e+02,2.202756868981358309e+02,2.078364254792825534e+02
2.785917925611802843e+02,2.921618959272020106e+02,2.978161056630444250e+02,3.034703153988868394e+02,2.966852637158759762e+02,2.819843184026857443e+02,2.695450569838324668e+02,2.650216891951585581e+02,2.718067408781694212e+02
