2.242956921127652947e+02,2.303774152676591882e+02,2.405136205258156394e+02,2.405136205258156394e+02,2.273365536902122415e+02,2.242956921127652947e+02
2.220910674691163535e+02,2.291864111498258580e+02,2.231046879949319646e+02,2.119548622109598455e+02,2.089140006335129556e+02,2.129684827367755133e+02
