2.027922282764554325e+02,2.119691712073415601e+02,2.237680978327666139e+02,2.368780163054611307e+02,2.250790896800360770e+02,2.093471875128026909e+02
2.642154738006473167e+02,2.760144004260723705e+02,2.825693596624196289e+02,2.681484493424557058e+02,2.511055553279528567e+02,2.537275390224917260e+02
