2.200274873092382961e+02,2.333507854660752798e+02,2.507735599788620959e+02,2.528232981568370121e+02,2.528232981568370121e+02,2.415497381779749446e+02,2.190026182202508096e+02,2.046544509744263394e+02,1.995301055294890205e+02,2.138782727753134907e+02
3.097073758547247735e+02,3.076576376767498573e+02,3.148317212996620924e+02,3.250804121895367302e+02,3.404534485243486301e+02,3.548016157701731004e+02,3.537767466811856139e+02,3.445529248802984625e+02,3.302047576344740492e+02,3.097073758547247735e+02
