2.256471861471861757e+02,2.377683982683983004e+02,2.256471861471861757e+02,2.169891774891775640e+02,2.169891774891775640e+02
2.253008658008657790e+02,2.374220779220779036e+02,2.478116883116882718e+02,2.443484848484848158e+02,2.339588744588743907e+02
