2.111026417734696565e+02,2.132870539447412170e+02,2.209324965441916788e+02,2.285779391436421975e+02,2.351311756574568790e+02,2.307623513149137580e+02,2.187480843729201183e+02
2.416202450637404127e+02,2.339748024642898940e+02,2.306981842073825533e+02,2.306981842073825533e+02,2.383436268068330719e+02,2.547267180913697757e+02,2.525423059200982152e+02
